ID	adj.P.Val	P.Value	t	B	logFC	GI	Gene.symbol	Gene.title
ILMN_2074894	3.95e-01	1.95e-01	-1.310142	-6.045358	-0.03559259	84872076	TREML5P	triggering receptor expressed on myeloid cells like 5, pseudogene
ILMN_1664607	4.99e-01	2.80e-01	-1.091099	-6.303738	-0.03558249	219803698	NRIP2	nuclear receptor interacting protein 2
ILMN_1680614	3.95e-01	1.95e-01	-1.309234	-6.046521	-0.03557912	NA		
ILMN_2404539	8.07e-01	6.44e-01	-0.464208	-6.788664	-0.03552862	58331119	TMEM230	transmembrane protein 230
ILMN_1734153	8.27e-01	6.76e-01	-0.419339	-6.808547	-0.03552525	187761296	GDI1	GDP dissociation inhibitor 1
ILMN_2288232	8.81e-01	7.61e-01	-0.305994	-6.849824	-0.03552525	169808423	PHKB	phosphorylase kinase regulatory subunit beta
ILMN_2154853	4.05e-01	2.03e-01	-1.286655	-6.075205	-0.03550842	751130468	PPP1R36	protein phosphatase 1 regulatory subunit 36
ILMN_2079602	5.64e-01	3.40e-01	-0.961735	-6.435042	-0.03550842	52317141	OR5T2	olfactory receptor family 5 subfamily T member 2
ILMN_1717888	5.27e-01	3.04e-01	-1.035743	-6.361878	-0.03542761	153218447	KHK	ketohexokinase
ILMN_1800311	7.55e-01	5.69e-01	-0.572321	-6.732528	-0.03542088	207113145	HSF2	heat shock transcription factor 2
ILMN_1781400	9.53e-01	8.93e-01	-0.135069	-6.887725	-0.03541751	258645168	SLC7A2	solute carrier family 7 member 2
ILMN_2286339	5.64e-01	3.40e-01	-0.961566	-6.435203	-0.03540404	297307156	ADD2	adducin 2
ILMN_2196642	5.95e-01	3.72e-01	-0.900279	-6.491799	-0.03535354	190194402	AGBL4	ATP/GTP binding protein like 4
ILMN_1750508	4.67e-01	2.51e-01	-1.157876	-6.229736	-0.0353468	44890051	STMN1	stathmin 1
ILMN_2410406	5.76e-01	3.52e-01	-0.937977	-6.457415	-0.03533333	330864784	AKAP7	A-kinase anchoring protein 7
ILMN_2382648	6.11e-01	3.88e-01	-0.869239	-6.51908	-0.03531313	223890258	MID2	midline 2
ILMN_1680856	8.75e-01	7.52e-01	-0.316817	-6.846438	-0.03531313	536290106	MAMLD1	mastermind like domain containing 1
ILMN_1773312	6.61e-01	4.47e-01	-0.76516	-6.603728	-0.03527946	112382256	PATJ	PATJ, crumbs cell polarity complex component
ILMN_1796240	7.75e-01	5.96e-01	-0.532999	-6.754288	-0.03526936	144953911	TRAPPC8	trafficking protein particle complex 8
ILMN_1762464	4.74e-01	2.57e-01	-1.143324	-6.246221	-0.03526599	171906615	MBL2	mannose binding lectin 2
ILMN_2219246	6.35e-01	4.16e-01	-0.819762	-6.560635	-0.03526263	253735747	ITPRIPL2	inositol 1,4,5-trisphosphate receptor interacting protein like 2
ILMN_1690138	7.81e-01	6.04e-01	-0.52167	-6.760273	-0.03525253	194328735	PHF10	PHD finger protein 10
ILMN_1761574	4.86e-01	2.67e-01	-1.119422	-6.272864	-0.03522896	54792104	CHRM2	cholinergic receptor muscarinic 2
ILMN_1658632	5.93e-01	3.70e-01	-0.90413	-6.48835	-0.03519865	187937174	NLRP7	NLR family pyrin domain containing 7
ILMN_2177823	4.69e-01	2.53e-01	-1.153885	-6.234277	-0.03518182	157837984	KAZN	kazrin, periplakin interacting protein
ILMN_2125869	6.18e-01	3.96e-01	-0.855206	-6.531108	-0.03516835	47078293	ACTA1	actin, alpha 1, skeletal muscle
ILMN_1764201	7.66e-01	5.84e-01	-0.549841	-6.745156	-0.03516835	87578391	MAP2	microtubule associated protein 2
ILMN_1653867	5.26e-01	3.03e-01	-1.038395	-6.35916	-0.03514141	565671707	ZNF483	zinc finger protein 483
ILMN_1662362	4.40e-01	2.30e-01	-1.211528	-6.167238	-0.03512458	62912469	LGR6	leucine rich repeat containing G protein-coupled receptor 6
ILMN_2084182	5.23e-01	3.01e-01	-1.044048	-6.353342	-0.03511785	746817423	RPL10	ribosomal protein L10
ILMN_1759973	5.29e-01	3.06e-01	-1.032987	-6.364697	-0.03511785	604723350	NDUFA5	NADH:ubiquinone oxidoreductase subunit A5
ILMN_1704441	5.24e-01	3.01e-01	-1.042615	-6.354819	-0.03510438	664806033	ZNF556	zinc finger protein 556
ILMN_2379226	6.17e-01	3.95e-01	-0.855975	-6.530454	-0.03510101	221554513	CCNL2	cyclin L2
ILMN_1748907	8.25e-01	6.73e-01	-0.424632	-6.806306	-0.03508081	145580579	UBQLNL	ubiquilin-like
ILMN_1681603	5.63e-01	3.38e-01	-0.965224	-6.431711	-0.03507744	NA		
ILMN_1771057	8.49e-01	7.10e-01	-0.373661	-6.826727	-0.03505724	55770905	XAB2	XPA binding protein 2
ILMN_1653783	5.74e-01	3.49e-01	-0.944158	-6.451646	-0.03502357	93141205	MLC1	megalencephalic leukoencephalopathy with subcortical cysts 1
ILMN_1773470	8.88e-01	7.74e-01	-0.288496	-6.855051	-0.03499327	47132528	ST5	suppression of tumorigenicity 5
ILMN_2311873	5.80e-01	3.56e-01	-0.929248	-6.465499	-0.0349899	747165378	GP2	glycoprotein 2
ILMN_2379920	3.83e-01	1.86e-01	-1.336555	-6.011183	-0.0349798	117647229	NXPE4	neurexophilin and PC-esterase domain family member 4
ILMN_1785960	3.81e-01	1.85e-01	-1.341722	-6.004424	-0.03497306	170650683	ZBTB37	zinc finger and BTB domain containing 37
ILMN_2168166	4.98e-01	2.78e-01	-1.09423	-6.300362	-0.0349697	301069321	ASPN	asporin
ILMN_1720136	6.17e-01	3.96e-01	-0.855547	-6.530817	-0.03493603	110611177	CABP2	calcium binding protein 2
ILMN_1738725	8.89e-01	7.75e-01	-0.287206	-6.855424	-0.03489899	380418322	LIF	leukemia inhibitory factor
ILMN_1718365	5.09e-01	2.88e-01	-1.07134	-6.324825	-0.03488889	365777414	C19orf12	chromosome 19 open reading frame 12
ILMN_2171783	5.40e-01	3.17e-01	-1.009607	-6.388315	-0.03487879	296011033	CPEB3	cytoplasmic polyadenylation element binding protein 3
ILMN_1734855	5.54e-01	3.30e-01	-0.981543	-6.415974	-0.03487542	331284235	SELPLG	selectin P ligand
ILMN_1759863	8.10e-01	6.48e-01	-0.459203	-6.790981	-0.03487205	22209005	RSPH14	radial spoke head 14 homolog
ILMN_1794597	5.20e-01	2.98e-01	-1.050325	-6.346846	-0.03486869	568384760	ZKSCAN7	zinc finger with KRAB and SCAN domains 7
ILMN_1751692	7.58e-01	5.74e-01	-0.565621	-6.736344	-0.03484848	115494999	ZNF17	zinc finger protein 17
ILMN_2340935	8.87e-01	7.72e-01	-0.290977	-6.854329	-0.03484175	55743146	TCEAL9	transcription elongation factor A like 9
ILMN_2181867	3.44e-01	1.59e-01	-1.424442	-5.892863	-0.03483838	148539617	ANKRD20A8P	ankyrin repeat domain 20 family member A8, pseudogene
ILMN_1812615	5.46e-01	3.23e-01	-0.997312	-6.400525	-0.03482492	360039212	MYBPC1	myosin binding protein C, slow type
ILMN_2092041	5.75e-01	3.51e-01	-0.940563	-6.455006	-0.03482155	197100477	CYTIP	cytohesin 1 interacting protein
ILMN_2055218	3.73e-01	1.79e-01	-1.359556	-5.980901	-0.03479125	153791243	VRTN	vertebrae development associated
ILMN_2327181	4.99e-01	2.79e-01	-1.093257	-6.301411	-0.03477441	55953070	GEMIN7	gem nuclear organelle associated protein 7
ILMN_1737949	5.91e-01	3.67e-01	-0.909217	-6.483771	-0.03473401	189083756	GALNS	galactosamine (N-acetyl)-6-sulfatase
ILMN_1747948	3.49e-01	1.63e-01	-1.412669	-5.909121	-0.0347138	84105331	MEOX1	mesenchyme homeobox 1
ILMN_1690979	5.11e-01	2.90e-01	-1.066705	-6.329718	-0.03470707	148728190	SLC17A3	solute carrier family 17 member 3
ILMN_1654858	5.63e-01	3.39e-01	-0.963716	-6.433152	-0.03469697	NA		
ILMN_1766643	3.26e-01	1.48e-01	-1.466591	-5.833621	-0.03465657	224451020	HOPX	HOP homeobox
ILMN_1660360	5.75e-01	3.50e-01	-0.941501	-6.454131	-0.03464983	734703828	NPY2R	neuropeptide Y receptor Y2
ILMN_1709472	6.60e-01	4.45e-01	-0.768102	-6.60148	-0.03463636	282721093	FAM71A	family with sequence similarity 71 member A
ILMN_2115752	5.06e-01	2.86e-01	-1.076814	-6.31902	-0.03455556	188219545	MEFV	Mediterranean fever
ILMN_1707137	9.27e-01	8.43e-01	-0.19838	-6.877107	-0.03454545	257467572	C17orf97	chromosome 17 open reading frame 97
ILMN_1771523	5.04e-01	2.84e-01	-1.082109	-6.313377	-0.03454209	665506006	PRKACB	protein kinase cAMP-activated catalytic subunit beta
ILMN_1718971	7.94e-01	6.22e-01	-0.494885	-6.773915	-0.03451852	60685230	TTC7B	tetratricopeptide repeat domain 7B
ILMN_1682938	8.25e-01	6.72e-01	-0.425798	-6.805809	-0.03447475	186910284	ARF3	ADP ribosylation factor 3
ILMN_1697472	6.70e-01	4.58e-01	-0.747716	-6.616881	-0.03446801	91807116	TM2D3	TM2 domain containing 3
ILMN_1718832	6.68e-01	4.55e-01	-0.752328	-6.613433	-0.03446128	156713456	SPHAR	S-phase response (cyclin related)
ILMN_2369924	8.55e-01	7.19e-01	-0.361326	-6.831279	-0.03445791	316983169	NDUFB6	NADH:ubiquinone oxidoreductase subunit B6
ILMN_1678627	5.54e-01	3.30e-01	-0.981663	-6.415858	-0.03443771	282165732	RUFY4	RUN and FYVE domain containing 4
ILMN_2130409	3.71e-01	1.78e-01	-1.363772	-5.975297	-0.03439731	313482831	PEX26	peroxisomal biogenesis factor 26
ILMN_1699598	8.72e-01	7.47e-01	-0.324317	-6.844022	-0.03438384	68798812	AP2M1	adaptor related protein complex 2 mu 1 subunit
ILMN_1740883	4.21e-01	2.15e-01	-1.252083	-6.11821	-0.03438047	NA		
ILMN_1733598	5.75e-01	3.51e-01	-0.940106	-6.455432	-0.03438047	332078557	AKT3	AKT serine/threonine kinase 3
ILMN_1727606	6.48e-01	4.31e-01	-0.793672	-6.581588	-0.0343771	557636655	TMEM52B	transmembrane protein 52B
ILMN_1706784	6.51e-01	4.34e-01	-0.787714	-6.58628	-0.0343771	149999597	H2AFV	H2A histone family member V
ILMN_1745784	8.15e-01	6.56e-01	-0.44713	-6.796468	-0.03437037	303324587	ZNF324	zinc finger protein 324
ILMN_1784534	5.36e-01	3.13e-01	-1.017158	-6.380744	-0.034367	543583769	VIMP	VCP interacting membrane selenoprotein
ILMN_2383727	5.81e-01	3.57e-01	-0.927324	-6.46727	-0.03433333	320118918	ATG4C	autophagy related 4C cysteine peptidase
ILMN_1750633	5.32e-01	3.08e-01	-1.027071	-6.370722	-0.0343266	NA		
ILMN_1691293	6.97e-01	4.91e-01	-0.692849	-6.656311	-0.03431313	209529679	RNF185	ring finger protein 185
ILMN_1786631	5.74e-01	3.50e-01	-0.942218	-6.453461	-0.0342862	186910310	SIX6	SIX homeobox 6
ILMN_1770665	5.92e-01	3.69e-01	-0.90464	-6.487892	-0.0342862	145386556	HERC4	HECT and RLD domain containing E3 ubiquitin protein ligase 4
ILMN_1792301	5.20e-01	2.98e-01	-1.049263	-6.347947	-0.03426936	143770879	LAMB4	laminin subunit beta 4
ILMN_1759920	4.95e-01	2.75e-01	-1.101387	-6.292611	-0.03425589	92091570	CTTNBP2	cortactin binding protein 2
ILMN_1712943	8.47e-01	7.05e-01	-0.379882	-6.824374	-0.03423569	953514555	CCK	cholecystokinin
ILMN_1788756	3.47e-01	1.62e-01	-1.416752	-5.903497	-0.03422896	NA		
ILMN_2123478	5.93e-01	3.70e-01	-0.903288	-6.489105	-0.03422559	NA		
ILMN_1706203	4.16e-01	2.11e-01	-1.263245	-6.104447	-0.03421212	117938309	SOBP	sine oculis binding protein homolog
ILMN_2401494	5.39e-01	3.16e-01	-1.011461	-6.386461	-0.03419865	181337009	DRD2	dopamine receptor D2
ILMN_1781884	4.24e-01	2.17e-01	-1.246342	-6.125243	-0.03418519	156602658	KRT12	keratin 12
ILMN_1805609	5.09e-01	2.88e-01	-1.071336	-6.324829	-0.03417508	731184212	LIPI	lipase I
ILMN_2194882	5.24e-01	3.01e-01	-1.042567	-6.354869	-0.03417172	1021527169	LCORL	ligand dependent nuclear receptor corepressor like
ILMN_1654689	6.81e-01	4.71e-01	-0.72524	-6.63339	-0.03414478	1042818159	ZNF197	zinc finger protein 197
ILMN_1680309	5.53e-01	3.29e-01	-0.983632	-6.413941	-0.03413468	34452700	ABCG8	ATP binding cassette subfamily G member 8
ILMN_2341363	8.68e-01	7.40e-01	-0.333918	-6.840848	-0.03411111	382546008	ATP5A1	ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1, cardiac muscle
ILMN_1663749	6.75e-01	4.64e-01	-0.737778	-6.624242	-0.03408754	NA		
ILMN_1765876	7.44e-01	5.53e-01	-0.596045	-6.71866	-0.03408754	111154091	ARHGAP24	Rho GTPase activating protein 24
ILMN_2193936	5.24e-01	3.02e-01	-1.041207	-6.35627	-0.03408081	908212430	HRG	histidine rich glycoprotein
ILMN_2393968	5.81e-01	3.57e-01	-0.928066	-6.466588	-0.03407744	237757309	SYNJ1	synaptojanin 1
ILMN_1692758	5.36e-01	3.13e-01	-1.017272	-6.380629	-0.03402357	15042948	PRDM12	PR/SET domain 12
ILMN_1686750	8.53e-01	7.16e-01	-0.365097	-6.829903	-0.03401684	215490054	MGEA5	meningioma expressed antigen 5 (hyaluronidase)
ILMN_1682270	4.96e-01	2.76e-01	-1.099401	-6.294767	-0.03399663	NA		
ILMN_1731891	6.98e-01	4.92e-01	-0.6914	-6.657313	-0.03399663	532524939	UBXN8	UBX domain protein 8
ILMN_1740864	6.66e-01	4.53e-01	-0.755313	-6.611189	-0.03394949	532164730	TREML2	triggering receptor expressed on myeloid cells like 2
ILMN_2297096	4.99e-01	2.79e-01	-1.09273	-6.30198	-0.03394276	66346661	ARHGAP8	Rho GTPase activating protein 8
ILMN_1750800	8.67e-01	7.38e-01	-0.336142	-6.840099	-0.03394276	166158926	ACO1	aconitase 1
ILMN_1798870	7.66e-01	5.85e-01	-0.549349	-6.745426	-0.03392593	527122114	RBPJL	recombination signal binding protein for immunoglobulin kappa J region like
ILMN_1771664	5.27e-01	3.04e-01	-1.035828	-6.361791	-0.03392256	756140821	CLEC4E	C-type lectin domain family 4 member E
ILMN_1702217	4.87e-01	2.68e-01	-1.116843	-6.275707	-0.03388889	98986460	NEUROD2	neuronal differentiation 2
ILMN_1737107	5.52e-01	3.29e-01	-0.984865	-6.41274	-0.03388889	256017125	LTBP3	latent transforming growth factor beta binding protein 3
ILMN_1788156	3.65e-01	1.74e-01	-1.376928	-5.957707	-0.03387542	66346727	EPM2A	epilepsy, progressive myoclonus type 2A, Lafora disease (laforin)
ILMN_2352590	7.59e-01	5.75e-01	-0.563766	-6.737393	-0.03387205	110347444	ZNF33A	zinc finger protein 33A
ILMN_1780786	3.96e-01	1.96e-01	-1.30772	-6.048459	-0.03386869	221218980	ASAH2	N-acylsphingosine amidohydrolase 2
ILMN_1807540	8.01e-01	6.35e-01	-0.476686	-6.782778	-0.03386869	306922380	MICU1	mitochondrial calcium uptake 1
ILMN_1775336	4.85e-01	2.66e-01	-1.122079	-6.26993	-0.03384848	259906401	TSPYL2	TSPY like 2
ILMN_2230579	7.31e-01	5.34e-01	-0.62482	-6.701092	-0.03382492	157412268	RABGEF1	RAB guanine nucleotide exchange factor 1
ILMN_2093188	4.98e-01	2.78e-01	-1.094636	-6.299924	-0.03382155	389616161	USP43	ubiquitin specific peptidase 43
ILMN_1714280	5.17e-01	2.95e-01	-1.055607	-6.341351	-0.03379125	239735513	FOXL2	forkhead box L2
ILMN_2152865	5.87e-01	3.63e-01	-0.91695	-6.476763	-0.03377104	313482806	PHOSPHO2	phosphatase, orphan 2
ILMN_2175220	6.76e-01	4.66e-01	-0.734314	-6.626785	-0.03376431	525313650	CYP39A1	cytochrome P450 family 39 subfamily A member 1
ILMN_1807263	4.85e-01	2.66e-01	-1.121879	-6.27015	-0.03375084	116284400	ZNF682	zinc finger protein 682
ILMN_2390974	8.76e-01	7.53e-01	-0.316047	-6.846683	-0.03374747	88501732	DNAJB2	DnaJ heat shock protein family (Hsp40) member B2
ILMN_1771852	5.58e-01	3.33e-01	-0.975505	-6.421827	-0.03372727	194363729	ZNF575	zinc finger protein 575
ILMN_1792092	7.85e-01	6.10e-01	-0.513423	-6.764549	-0.03370707	540344558	ZCCHC8	zinc finger CCHC-type containing 8
ILMN_1653965	5.27e-01	3.04e-01	-1.035894	-6.361724	-0.03368687	1007370322	ITGB4	integrin subunit beta 4
ILMN_1653337	6.95e-01	4.88e-01	-0.697005	-6.653428	-0.03367003	NA		
ILMN_1763479	5.12e-01	2.91e-01	-1.066124	-6.330329	-0.03364646	NA		
ILMN_2208495	8.05e-01	6.41e-01	-0.468482	-6.786665	-0.033633	528881076	CERS5	ceramide synthase 5
ILMN_1760121	8.38e-01	6.93e-01	-0.396965	-6.817712	-0.03358923	427918100	RRAGC	Ras related GTP binding C
ILMN_1714446	4.22e-01	2.16e-01	-1.250858	-6.119713	-0.03358249	270132869	PLG	plasminogen
ILMN_2267131	5.13e-01	2.91e-01	-1.064591	-6.331943	-0.03358249	61744472	MAGEA11	MAGE family member A11
ILMN_2089097	5.93e-01	3.70e-01	-0.90376	-6.488682	-0.03358249	52353310	OR9G1	olfactory receptor family 9 subfamily G member 1
ILMN_1814044	8.29e-01	6.79e-01	-0.416183	-6.80987	-0.03358249	313151187	CABIN1	calcineurin binding protein 1
ILMN_2124802	9.00e-01	7.95e-01	-0.260633	-6.862741	-0.03357576	124244058	MT1H	metallothionein 1H
ILMN_2173740	8.27e-01	6.75e-01	-0.421236	-6.807747	-0.03355892	985481922	ASB8	ankyrin repeat and SOCS box containing 8
ILMN_1749345	7.64e-01	5.82e-01	-0.554032	-6.74284	-0.03354882	347658917	STX5	syntaxin 5
ILMN_1741431	5.75e-01	3.50e-01	-0.941702	-6.453943	-0.03354209	60498981	AOC2	amine oxidase, copper containing 2
ILMN_1781039	8.55e-01	7.20e-01	-0.359554	-6.83192	-0.03352862	974576798	VPS26A	VPS26, retromer complex component A
ILMN_1659086	6.73e-01	4.62e-01	-0.740929	-6.621919	-0.03351515	427197592	NEFL	neurofilament, light polypeptide
ILMN_1655177	8.56e-01	7.21e-01	-0.358259	-6.832387	-0.03349832	348041301	PI4KA	phosphatidylinositol 4-kinase alpha
ILMN_1787689	4.66e-01	2.51e-01	-1.159725	-6.227627	-0.03349158	215272405	RBFOX1	RNA binding protein, fox-1 homolog 1
ILMN_1730492	4.90e-01	2.71e-01	-1.110964	-6.282164	-0.03349158	262359908	PROP1	PROP paired-like homeobox 1
ILMN_1813701	6.16e-01	3.94e-01	-0.858742	-6.528095	-0.03347811	226958574	RASAL2	RAS protein activator like 2
ILMN_2232339	4.99e-01	2.79e-01	-1.092742	-6.301967	-0.03343771	42542385	SLC22A9	solute carrier family 22 member 9
ILMN_1722900	8.24e-01	6.71e-01	-0.427077	-6.805261	-0.03343771	325197155	EIF4A1	eukaryotic translation initiation factor 4A1
ILMN_1688861	4.49e-01	2.38e-01	-1.193073	-6.18904	-0.03343098	519666807	PCDH11Y	protocadherin 11 Y-linked
ILMN_1783908	5.54e-01	3.30e-01	-0.98228	-6.415257	-0.03341751	111160384	B3GNT9	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9
ILMN_1723467	8.00e-01	6.33e-01	-0.480378	-6.781006	-0.033367	182519230	ITGB1	integrin subunit beta 1
ILMN_1653878	6.92e-01	4.84e-01	-0.703557	-6.648848	-0.03336027	269308239	CACNB2	calcium voltage-gated channel auxiliary subunit beta 2
ILMN_2289533	5.79e-01	3.55e-01	-0.931951	-6.463003	-0.0333569	509155841	KCNIP1	potassium voltage-gated channel interacting protein 1
ILMN_1768488	8.27e-01	6.75e-01	-0.421137	-6.807789	-0.03334007	429535831	TERF2	telomeric repeat binding factor 2
ILMN_1777976	7.67e-01	5.86e-01	-0.547438	-6.746476	-0.0333367	258645119	SLC25A26	solute carrier family 25 member 26
ILMN_1695382	5.40e-01	3.17e-01	-1.009677	-6.388245	-0.03332997	62865624	TSC22D3	TSC22 domain family member 3
ILMN_1751093	3.79e-01	1.84e-01	-1.344407	-6.0009	-0.0332963	NA		
ILMN_1803615	5.75e-01	3.50e-01	-0.941259	-6.454356	-0.03328283	111159470	MATK	megakaryocyte-associated tyrosine kinase
ILMN_1730529	6.33e-01	4.14e-01	-0.823301	-6.557741	-0.03321212	565324216	CAB39L	calcium binding protein 39 like
ILMN_2410347	5.15e-01	2.94e-01	-1.058439	-6.338393	-0.03320875	81295795	HHLA3	HERV-H LTR-associating 3
ILMN_1797031	8.15e-01	6.55e-01	-0.448683	-6.79577	-0.03320875	347582614	HSPBAP1	HSPB1 associated protein 1
ILMN_2227133	5.91e-01	3.67e-01	-0.908527	-6.484393	-0.03319192	194688144	CMTR1	cap methyltransferase 1
ILMN_1687390	3.06e-01	1.35e-01	-1.515368	-5.76306	-0.03318855	308193306	IFRD1	interferon related developmental regulator 1
ILMN_1656327	5.09e-01	2.89e-01	-1.070835	-6.325359	-0.03318855	948549842	GLT1D1	glycosyltransferase 1 domain containing 1
ILMN_2109536	5.61e-01	3.36e-01	-0.969134	-6.427964	-0.03318519	NA		
ILMN_2223772	6.74e-01	4.63e-01	-0.73944	-6.623018	-0.03317172	563580295	GP6	glycoprotein VI platelet
ILMN_1808970	6.92e-01	4.84e-01	-0.703646	-6.648785	-0.03317172	221625537	MORC1	MORC family CW-type zinc finger 1
ILMN_1725169	7.62e-01	5.79e-01	-0.55766	-6.740821	-0.03315488	215599578	INTS12	integrator complex subunit 12
ILMN_1686697	6.48e-01	4.30e-01	-0.794546	-6.580897	-0.03313131	NA		
ILMN_1710186	8.62e-01	7.31e-01	-0.345527	-6.836887	-0.03313131	22538801	CCL17	C-C motif chemokine ligand 17
ILMN_1687765	7.18e-01	5.18e-01	-0.650019	-6.685036	-0.03309428	297374797	ATP12A	ATPase H+/K+ transporting non-gastric alpha2 subunit
ILMN_1667665	4.71e-01	2.55e-01	-1.149769	-6.238945	-0.03308754	154937333	C16orf46	chromosome 16 open reading frame 46
ILMN_1811597	5.46e-01	3.23e-01	-0.996834	-6.400997	-0.03308081	253795512	PCYT1B	phosphate cytidylyltransferase 1, choline, beta
ILMN_1781398	3.24e-01	1.47e-01	-1.470242	-5.828413	-0.03307744	208609955	NRXN1	neurexin 1
ILMN_1766182	4.33e-01	2.24e-01	-1.227276	-6.148381	-0.03307744	45580725	GNAZ	G protein subunit alpha z
ILMN_1752299	8.53e-01	7.16e-01	-0.365063	-6.829916	-0.03306061	96975096	RAB6B	RAB6B, member RAS oncogene family
ILMN_1725187	7.44e-01	5.53e-01	-0.59712	-6.718018	-0.03304377	83025111	PITPNM2	phosphatidylinositol transfer protein membrane associated 2
ILMN_2206344	7.96e-01	6.26e-01	-0.489507	-6.776568	-0.0330404	223555984	NDST2	N-deacetylase and N-sulfotransferase 2
ILMN_1656321	5.71e-01	3.46e-01	-0.94925	-6.446867	-0.03303367	261337164	LTBP1	latent transforming growth factor beta binding protein 1
ILMN_2178775	5.76e-01	3.52e-01	-0.938484	-6.456943	-0.03303367	289547715	ZNF585B	zinc finger protein 585B
ILMN_1772058	6.57e-01	4.42e-01	-0.774742	-6.596375	-0.0330101	1023301033	PANK2	pantothenate kinase 2
ILMN_1754102	5.64e-01	3.40e-01	-0.96259	-6.434227	-0.03298316	522838231	TGIF1	TGFB induced factor homeobox 1
ILMN_1798582	5.37e-01	3.14e-01	-1.015843	-6.382066	-0.03292256	334883156	GRB7	growth factor receptor bound protein 7
ILMN_1739284	4.35e-01	2.27e-01	-1.221365	-6.155487	-0.03291246	971460866	SLC6A5	solute carrier family 6 member 5
ILMN_1791500	7.16e-01	5.16e-01	-0.653928	-6.682489	-0.03290236	NA		
ILMN_1748349	5.47e-01	3.24e-01	-0.995016	-6.402789	-0.03287879	612339331	OR10G2	olfactory receptor family 10 subfamily G member 2
ILMN_1721338	7.95e-01	6.24e-01	-0.493057	-6.77482	-0.03284848	333470693	C22orf23	chromosome 22 open reading frame 23
ILMN_2159272	6.02e-01	3.79e-01	-0.887041	-6.503548	-0.03284512	190014604	PDCD1LG2	programmed cell death 1 ligand 2
ILMN_2322131	4.08e-01	2.06e-01	-1.279263	-6.084494	-0.03282492	223278351	CLEC4M	C-type lectin domain family 4 member M
ILMN_2171789	4.52e-01	2.40e-01	-1.187456	-6.195613	-0.03281818	300193046	TRAF1	TNF receptor associated factor 1
ILMN_1810120	4.75e-01	2.58e-01	-1.14191	-6.247812	-0.03281481	354983505	SYT7	synaptotagmin 7
ILMN_1680494	6.61e-01	4.47e-01	-0.765749	-6.603278	-0.03280471	217035101	CPSF7	cleavage and polyadenylation specific factor 7
ILMN_1681235	4.90e-01	2.71e-01	-1.111295	-6.281801	-0.03280135	815930075	CLPB	ClpB homolog, mitochondrial AAA ATPase chaperonin
ILMN_1796229	4.84e-01	2.66e-01	-1.123836	-6.267985	-0.03278114	105990521	FGFR1	fibroblast growth factor receptor 1
ILMN_2368145	7.59e-01	5.75e-01	-0.564332	-6.737074	-0.03276431	552953865	POLR2M	RNA polymerase II subunit M
ILMN_2143148	8.45e-01	7.03e-01	-0.383718	-6.822903	-0.03273737	17738309	TM2D1	TM2 domain containing 1
ILMN_1715901	5.40e-01	3.17e-01	-1.008851	-6.38907	-0.03273401	NA		
ILMN_1744220	6.11e-01	3.89e-01	-0.868396	-6.519808	-0.03272391	104294873	KLF17	Kruppel like factor 17
